cv_year,train_start,train_end,round,model,picked,actual_pos,fantasy_pts
2020,2016,2019,8,xgb_reg,albon,15,8
2020,2016,2019,8,xgb_clf,ocon,8,15
2020,2016,2019,8,xgb_ranker,ocon,8,15
2020,2016,2019,8,lgb_reg,albon,15,8
2020,2016,2019,8,ensemble,gasly,1,1
2020,2016,2019,9,ridge,leclerc,8,15
2020,2016,2019,9,rf_reg,leclerc,8,15
2020,2016,2019,9,rf_clf,ocon,14,10
2020,2016,2019,9,xgb_reg,leclerc,8,15
2020,2016,2019,9,xgb_clf,vettel,10,25
2020,2016,2019,9,xgb_ranker,russell,11,18
2020,2016,2019,9,lgb_reg,stroll,13,12
2020,2016,2019,9,ensemble,ricciardo,4,6
2020,2016,2019,10,ridge,gasly,9,18
2020,2016,2019,10,rf_reg,albon,10,25
2020,2016,2019,10,rf_clf,leclerc,6,10
2020,2016,2019,10,xgb_reg,gasly,9,18
2020,2016,2019,10,xgb_clf,ocon,7,12
2020,2016,2019,10,xgb_ranker,vettel,13,12
2020,2016,2019,10,lgb_reg,vettel,13,12
2020,2016,2019,10,ensemble,gasly,9,18
2020,2016,2019,11,ridge,leclerc,7,12
2020,2016,2019,11,rf_reg,leclerc,7,12
2020,2016,2019,11,rf_clf,vettel,11,18
2020,2016,2019,11,xgb_reg,perez,4,6
2020,2016,2019,11,xgb_clf,ocon,18,2
2020,2016,2019,11,xgb_ranker,norris,16,6
2020,2016,2019,11,lgb_reg,perez,4,6
2020,2016,2019,11,ensemble,leclerc,7,12
2020,2016,2019,12,ridge,gasly,5,8
2020,2016,2019,12,rf_reg,sainz,6,10
2020,2016,2019,12,rf_clf,ocon,8,15
2020,2016,2019,12,xgb_reg,norris,13,12
2020,2016,2019,12,xgb_clf,gasly,5,8
2020,2016,2019,12,xgb_ranker,sainz,6,10
2020,2016,2019,12,lgb_reg,vettel,10,25
2020,2016,2019,12,ensemble,gasly,5,8
2020,2016,2019,13,ridge,kvyat,4,6
2020,2016,2019,13,rf_reg,sainz,7,12
2020,2016,2019,13,rf_clf,ocon,19,1
2020,2016,2019,13,xgb_reg,perez,6,10
2020,2016,2019,13,xgb_clf,ocon,19,1
2020,2016,2019,13,xgb_ranker,ocon,19,1
2020,2016,2019,13,lgb_reg,kvyat,4,6
2020,2016,2019,13,ensemble,sainz,7,12
2020,2016,2019,14,ridge,leclerc,4,6
2020,2016,2019,14,rf_reg,stroll,9,18
2020,2016,2019,14,rf_clf,norris,8,15
2020,2016,2019,14,xgb_reg,norris,8,15
2020,2016,2019,14,xgb_clf,ocon,11,18
2020,2016,2019,14,xgb_ranker,ocon,11,18
2020,2016,2019,14,lgb_reg,vettel,3,4
2020,2016,2019,14,ensemble,norris,8,15
2020,2016,2019,15,ridge,ocon,9,18
2020,2016,2019,15,rf_reg,gasly,6,10
2020,2016,2019,15,rf_clf,vettel,13,12
2020,2016,2019,15,xgb_reg,gasly,6,10
2020,2016,2019,15,xgb_clf,vettel,13,12
2020,2016,2019,15,xgb_ranker,stroll,19,1
2020,2016,2019,15,lgb_reg,ocon,9,18
2020,2016,2019,15,ensemble,gasly,6,10
2020,2016,2019,16,ridge,sainz,4,6
2020,2016,2019,16,rf_reg,norris,10,25
2020,2016,2019,16,rf_clf,ocon,2,2
2020,2016,2019,16,xgb_reg,sainz,4,6
2020,2016,2019,16,xgb_clf,stroll,3,4
2020,2016,2019,16,xgb_ranker,stroll,3,4
2020,2016,2019,16,lgb_reg,gasly,11,18
2020,2016,2019,16,ensemble,gasly,11,18
2020,2016,2019,17,ridge,kvyat,11,18
2020,2016,2019,17,rf_reg,kvyat,11,18
2020,2016,2019,17,rf_clf,ocon,9,18
2020,2016,2019,17,xgb_reg,ocon,9,18
2020,2016,2019,17,xgb_clf,ocon,9,18
2020,2016,2019,17,xgb_ranker,ocon,9,18
2020,2016,2019,17,lgb_reg,ocon,9,18
2020,2016,2019,17,ensemble,ocon,9,18
