cv_year,train_start,train_end,round,model,picked,actual_pos,fantasy_pts
2017,2013,2016,13,xgb_ranker,alonso,17,4
2017,2013,2016,13,lgb_reg,massa,8,15
2017,2013,2016,13,ensemble,perez,9,18
2017,2013,2016,14,ridge,perez,5,8
2017,2013,2016,14,rf_reg,perez,5,8
2017,2013,2016,14,rf_clf,perez,5,8
2017,2013,2016,14,xgb_reg,perez,5,8
2017,2013,2016,14,xgb_clf,vandoorne,7,12
2017,2013,2016,14,xgb_ranker,vandoorne,7,12
2017,2013,2016,14,lgb_reg,alonso,17,4
2017,2013,2016,14,ensemble,perez,5,8
2017,2013,2016,15,ridge,perez,6,10
2017,2013,2016,15,rf_reg,perez,6,10
2017,2013,2016,15,rf_clf,sainz,19,1
2017,2013,2016,15,xgb_reg,vandoorne,7,12
2017,2013,2016,15,xgb_clf,sainz,19,1
2017,2013,2016,15,xgb_ranker,vandoorne,7,12
2017,2013,2016,15,lgb_reg,alonso,11,18
2017,2013,2016,15,ensemble,vandoorne,7,12
2017,2013,2016,16,ridge,ocon,6,10
2017,2013,2016,16,rf_reg,ocon,6,10
2017,2013,2016,16,rf_clf,stroll,16,6
2017,2013,2016,16,xgb_reg,hulkenberg,17,4
2017,2013,2016,16,xgb_clf,vandoorne,14,10
2017,2013,2016,16,xgb_ranker,hulkenberg,17,4
2017,2013,2016,16,lgb_reg,massa,10,25
2017,2013,2016,16,ensemble,vandoorne,14,10
2017,2013,2016,17,ridge,sainz,7,12
2017,2013,2016,17,rf_reg,perez,8,15
2017,2013,2016,17,rf_clf,perez,8,15
2017,2013,2016,17,xgb_reg,ricciardo,18,2
2017,2013,2016,17,xgb_clf,alonso,17,4
2017,2013,2016,17,xgb_ranker,vandoorne,12,15
2017,2013,2016,17,lgb_reg,perez,8,15
2017,2013,2016,17,ensemble,alonso,17,4
2017,2013,2016,18,ridge,sainz,16,6
2017,2013,2016,18,rf_reg,perez,7,12
2017,2013,2016,18,rf_clf,sainz,16,6
2017,2013,2016,18,xgb_reg,hulkenberg,19,1
2017,2013,2016,18,xgb_clf,stroll,6,10
2017,2013,2016,18,xgb_ranker,hulkenberg,19,1
2017,2013,2016,18,lgb_reg,hulkenberg,19,1
2017,2013,2016,18,ensemble,hulkenberg,19,1
2017,2013,2016,19,ridge,ocon,18,2
2017,2013,2016,19,rf_reg,ocon,18,2
2017,2013,2016,19,rf_clf,massa,7,12
2017,2013,2016,19,xgb_reg,alonso,8,15
2017,2013,2016,19,xgb_clf,hulkenberg,10,25
2017,2013,2016,19,xgb_ranker,hulkenberg,10,25
2017,2013,2016,19,lgb_reg,alonso,8,15
2017,2013,2016,19,ensemble,hulkenberg,10,25
2017,2013,2016,20,ridge,hulkenberg,6,10
2017,2013,2016,20,rf_reg,ocon,8,15
2017,2013,2016,20,rf_clf,sainz,19,1
2017,2013,2016,20,xgb_reg,max_verstappen,5,8
2017,2013,2016,20,xgb_clf,ocon,8,15
2017,2013,2016,20,xgb_ranker,ocon,8,15
2017,2013,2016,20,lgb_reg,ocon,8,15
2017,2013,2016,20,ensemble,ocon,8,15
